%E4%B8%8A%E6%B5%B7,"{'companyFullName': '享骧实业（上海）有限公司', 'adWord': 0, 'positionName': 'iOS开发工程师', 'workYear': '3-5年', 'education': '不限', 'jobNature': '全职', 'createTime': '2017-08-28 01:57:16', 'companyId': 239144, 'companyShortName': '享骧实业', 'city': '上海', 'salary': '15k-25k', 'financeStage': '初创型(未融资)', 'positionId': 3443043, 'companyLogo': 'i/image/M00/58/8F/CgpEMlmBqz6AHln7AABsgJMU81U615.png', 'positionAdvantage': '发展空间大,项目有趣', 'approve': 0, 'industryField': '移动互联网', 'district': '静安区', 'score': 0, 'companyLabelList': ['帅哥多', '五险一金', '岗位晋升', '潮鞋圈'], 'positionLables': ['高级', 'Android', '移动端', '移动开发'], 'industryLables': [], 'companySize': '15-50人', 'formatCreateTime': '01:57发布', 'businessZones': ['南京西路'], 'imState': 'threeDays', 'lastLogin': 1503856579000, 'publisherId': 8633614, 'explain': None, 'plus': None, 'pcShow': 0, 'appShow': 0, 'deliver': 0, 'gradeDescription': None, 'promotionScoreExplain': None, 'firstType': '开发/测试/运维类', 'secondType': '前端开发/移动开发', 'isSchoolJob': 0}",1
%E4%B8%8A%E6%B5%B7,"{'companyFullName': '享骧实业（上海）有限公司', 'adWord': 0, 'positionName': 'iOS开发工程师', 'workYear': '3-5年', 'education': '不限', 'jobNature': '全职', 'createTime': '2017-08-28 01:57:16', 'companyId': 239144, 'companyShortName': '享骧实业', 'city': '上海', 'salary': '15k-25k', 'financeStage': '初创型(未融资)', 'positionId': 3443043, 'companyLogo': 'i/image/M00/58/8F/CgpEMlmBqz6AHln7AABsgJMU81U615.png', 'positionAdvantage': '发展空间大,项目有趣', 'approve': 0, 'industryField': '移动互联网', 'district': '静安区', 'score': 0, 'companyLabelList': ['帅哥多', '五险一金', '岗位晋升', '潮鞋圈'], 'positionLables': ['高级', 'Android', '移动端', '移动开发'], 'industryLables': [], 'companySize': '15-50人', 'formatCreateTime': '01:57发布', 'businessZones': ['南京西路'], 'imState': 'threeDays', 'lastLogin': 1503856579000, 'publisherId': 8633614, 'explain': None, 'plus': None, 'pcShow': 0, 'appShow': 0, 'deliver': 0, 'gradeDescription': None, 'promotionScoreExplain': None, 'firstType': '开发/测试/运维类', 'secondType': '前端开发/移动开发', 'isSchoolJob': 0}",2
%E4%B8%8A%E6%B5%B7,"{'companyFullName': '享骧实业（上海）有限公司', 'adWord': 0, 'positionName': 'iOS开发工程师', 'workYear': '3-5年', 'education': '不限', 'jobNature': '全职', 'createTime': '2017-08-28 01:57:16', 'companyId': 239144, 'companyShortName': '享骧实业', 'city': '上海', 'salary': '15k-25k', 'financeStage': '初创型(未融资)', 'positionId': 3443043, 'companyLogo': 'i/image/M00/58/8F/CgpEMlmBqz6AHln7AABsgJMU81U615.png', 'positionAdvantage': '发展空间大,项目有趣', 'approve': 0, 'industryField': '移动互联网', 'district': '静安区', 'score': 0, 'companyLabelList': ['帅哥多', '五险一金', '岗位晋升', '潮鞋圈'], 'positionLables': ['高级', 'Android', '移动端', '移动开发'], 'industryLables': [], 'companySize': '15-50人', 'formatCreateTime': '01:57发布', 'businessZones': ['南京西路'], 'imState': 'threeDays', 'lastLogin': 1503856579000, 'publisherId': 8633614, 'explain': None, 'plus': None, 'pcShow': 0, 'appShow': 0, 'deliver': 0, 'gradeDescription': None, 'promotionScoreExplain': None, 'firstType': '开发/测试/运维类', 'secondType': '前端开发/移动开发', 'isSchoolJob': 0}",3
%E4%B8%8A%E6%B5%B7,"{'companyFullName': '享骧实业（上海）有限公司', 'adWord': 0, 'positionName': 'iOS开发工程师', 'workYear': '3-5年', 'education': '不限', 'jobNature': '全职', 'createTime': '2017-08-28 01:57:16', 'companyId': 239144, 'companyShortName': '享骧实业', 'city': '上海', 'salary': '15k-25k', 'financeStage': '初创型(未融资)', 'positionId': 3443043, 'companyLogo': 'i/image/M00/58/8F/CgpEMlmBqz6AHln7AABsgJMU81U615.png', 'positionAdvantage': '发展空间大,项目有趣', 'approve': 0, 'industryField': '移动互联网', 'district': '静安区', 'score': 0, 'companyLabelList': ['帅哥多', '五险一金', '岗位晋升', '潮鞋圈'], 'positionLables': ['高级', 'Android', '移动端', '移动开发'], 'industryLables': [], 'companySize': '15-50人', 'formatCreateTime': '01:57发布', 'businessZones': ['南京西路'], 'imState': 'threeDays', 'lastLogin': 1503856579000, 'publisherId': 8633614, 'explain': None, 'plus': None, 'pcShow': 0, 'appShow': 0, 'deliver': 0, 'gradeDescription': None, 'promotionScoreExplain': None, 'firstType': '开发/测试/运维类', 'secondType': '前端开发/移动开发', 'isSchoolJob': 0}",4
%E4%B8%8A%E6%B5%B7,Python,5
%E4%B8%8A%E6%B5%B7,"{'companyFullName': '享骧实业（上海）有限公司', 'adWord': 0, 'positionName': 'iOS开发工程师', 'workYear': '3-5年', 'education': '不限', 'jobNature': '全职', 'createTime': '2017-08-28 01:57:16', 'companyId': 239144, 'companyShortName': '享骧实业', 'city': '上海', 'salary': '15k-25k', 'financeStage': '初创型(未融资)', 'positionId': 3443043, 'companyLogo': 'i/image/M00/58/8F/CgpEMlmBqz6AHln7AABsgJMU81U615.png', 'positionAdvantage': '发展空间大,项目有趣', 'approve': 0, 'industryField': '移动互联网', 'district': '静安区', 'score': 0, 'companyLabelList': ['帅哥多', '五险一金', '岗位晋升', '潮鞋圈'], 'positionLables': ['高级', 'Android', '移动端', '移动开发'], 'industryLables': [], 'companySize': '15-50人', 'formatCreateTime': '01:57发布', 'businessZones': ['南京西路'], 'imState': 'threeDays', 'lastLogin': 1503856579000, 'publisherId': 8633614, 'explain': None, 'plus': None, 'pcShow': 0, 'appShow': 0, 'deliver': 0, 'gradeDescription': None, 'promotionScoreExplain': None, 'firstType': '开发/测试/运维类', 'secondType': '前端开发/移动开发', 'isSchoolJob': 0}",6
%E4%B8%8A%E6%B5%B7,"{'companyFullName': '享骧实业（上海）有限公司', 'adWord': 0, 'positionName': 'iOS开发工程师', 'workYear': '3-5年', 'education': '不限', 'jobNature': '全职', 'createTime': '2017-08-28 01:57:16', 'companyId': 239144, 'companyShortName': '享骧实业', 'city': '上海', 'salary': '15k-25k', 'financeStage': '初创型(未融资)', 'positionId': 3443043, 'companyLogo': 'i/image/M00/58/8F/CgpEMlmBqz6AHln7AABsgJMU81U615.png', 'positionAdvantage': '发展空间大,项目有趣', 'approve': 0, 'industryField': '移动互联网', 'district': '静安区', 'score': 0, 'companyLabelList': ['帅哥多', '五险一金', '岗位晋升', '潮鞋圈'], 'positionLables': ['高级', 'Android', '移动端', '移动开发'], 'industryLables': [], 'companySize': '15-50人', 'formatCreateTime': '01:57发布', 'businessZones': ['南京西路'], 'imState': 'threeDays', 'lastLogin': 1503856579000, 'publisherId': 8633614, 'explain': None, 'plus': None, 'pcShow': 0, 'appShow': 0, 'deliver': 0, 'gradeDescription': None, 'promotionScoreExplain': None, 'firstType': '开发/测试/运维类', 'secondType': '前端开发/移动开发', 'isSchoolJob': 0}",7
%E4%B8%8A%E6%B5%B7,"{'companyFullName': '享骧实业（上海）有限公司', 'adWord': 0, 'positionName': 'iOS开发工程师', 'workYear': '3-5年', 'education': '不限', 'jobNature': '全职', 'createTime': '2017-08-28 01:57:16', 'companyId': 239144, 'companyShortName': '享骧实业', 'city': '上海', 'salary': '15k-25k', 'financeStage': '初创型(未融资)', 'positionId': 3443043, 'companyLogo': 'i/image/M00/58/8F/CgpEMlmBqz6AHln7AABsgJMU81U615.png', 'positionAdvantage': '发展空间大,项目有趣', 'approve': 0, 'industryField': '移动互联网', 'district': '静安区', 'score': 0, 'companyLabelList': ['帅哥多', '五险一金', '岗位晋升', '潮鞋圈'], 'positionLables': ['高级', 'Android', '移动端', '移动开发'], 'industryLables': [], 'companySize': '15-50人', 'formatCreateTime': '01:57发布', 'businessZones': ['南京西路'], 'imState': 'threeDays', 'lastLogin': 1503856579000, 'publisherId': 8633614, 'explain': None, 'plus': None, 'pcShow': 0, 'appShow': 0, 'deliver': 0, 'gradeDescription': None, 'promotionScoreExplain': None, 'firstType': '开发/测试/运维类', 'secondType': '前端开发/移动开发', 'isSchoolJob': 0}",8
%E4%B8%8A%E6%B5%B7,"{'companyFullName': '享骧实业（上海）有限公司', 'adWord': 0, 'positionName': 'iOS开发工程师', 'workYear': '3-5年', 'education': '不限', 'jobNature': '全职', 'createTime': '2017-08-28 01:57:16', 'companyId': 239144, 'companyShortName': '享骧实业', 'city': '上海', 'salary': '15k-25k', 'financeStage': '初创型(未融资)', 'positionId': 3443043, 'companyLogo': 'i/image/M00/58/8F/CgpEMlmBqz6AHln7AABsgJMU81U615.png', 'positionAdvantage': '发展空间大,项目有趣', 'approve': 0, 'industryField': '移动互联网', 'district': '静安区', 'score': 0, 'companyLabelList': ['帅哥多', '五险一金', '岗位晋升', '潮鞋圈'], 'positionLables': ['高级', 'Android', '移动端', '移动开发'], 'industryLables': [], 'companySize': '15-50人', 'formatCreateTime': '01:57发布', 'businessZones': ['南京西路'], 'imState': 'threeDays', 'lastLogin': 1503856579000, 'publisherId': 8633614, 'explain': None, 'plus': None, 'pcShow': 0, 'appShow': 0, 'deliver': 0, 'gradeDescription': None, 'promotionScoreExplain': None, 'firstType': '开发/测试/运维类', 'secondType': '前端开发/移动开发', 'isSchoolJob': 0}",9
%E4%B8%8A%E6%B5%B7,"{'companyFullName': '享骧实业（上海）有限公司', 'adWord': 0, 'positionName': 'iOS开发工程师', 'workYear': '3-5年', 'education': '不限', 'jobNature': '全职', 'createTime': '2017-08-28 01:57:16', 'companyId': 239144, 'companyShortName': '享骧实业', 'city': '上海', 'salary': '15k-25k', 'financeStage': '初创型(未融资)', 'positionId': 3443043, 'companyLogo': 'i/image/M00/58/8F/CgpEMlmBqz6AHln7AABsgJMU81U615.png', 'positionAdvantage': '发展空间大,项目有趣', 'approve': 0, 'industryField': '移动互联网', 'district': '静安区', 'score': 0, 'companyLabelList': ['帅哥多', '五险一金', '岗位晋升', '潮鞋圈'], 'positionLables': ['高级', 'Android', '移动端', '移动开发'], 'industryLables': [], 'companySize': '15-50人', 'formatCreateTime': '01:57发布', 'businessZones': ['南京西路'], 'imState': 'threeDays', 'lastLogin': 1503856579000, 'publisherId': 8633614, 'explain': None, 'plus': None, 'pcShow': 0, 'appShow': 0, 'deliver': 0, 'gradeDescription': None, 'promotionScoreExplain': None, 'firstType': '开发/测试/运维类', 'secondType': '前端开发/移动开发', 'isSchoolJob': 0}",10
